951bda,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90064611784943&lng=1.9043737649917603&nostand=RSE014,1436341266,,200
f2f7e4,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341266,,200
d7d6c9,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90080435909805&lng=1.9041162729263306&nostand=RSE014,1436341269,,200
246b9a,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341269,,200
eae290,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90075580822895&lng=1.9041256606578827&nostand=RSE015,1436341330,,200
51e5f6,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90075580822895&lng=1.9041256606578827&nostand=RSE015,1436341330,,200
6e8f4f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341330,,200
ca0793,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341330,,200
3da75f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90078637713954&lng=1.9041256606578827&nostand=RSE014,1436341334,,200
ad4291,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341334,,200
16f465,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90068747592972&lng=1.9041337072849274&nostand=RSE017,1436341337,,200
6793ea,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341337,,200
a7a596,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.900557999596316&lng=1.9041337072849274&nostand=RSE021,1436341340,,200
a30c14,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341340,,200
9d14f7,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90072793594933&lng=1.90413236618042&nostand=RSE016,1436341344,,200
8c8f35,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341345,,200
8b47ba,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.900620946640835&lng=1.904141753911972&nostand=RSE019,1436341353,,200
127797,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.900620946640835&lng=1.904141753911972&nostand=RSE019,1436341353,,200
96a0c1,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341353,,200
b55380,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341353,,200
4d0ec9,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.900525638183375&lng=1.904144436120987&nostand=RS022,1436341358,,200
528bc3,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341358,,200
fa2911,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341401,,200
f91a5f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90075131255246&lng=1.90413236618042&nostand=RS015,1436341414,,200
8894a7,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341414,,200
51815a,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.900720743173615&lng=1.9041390717029572&nostand=RS016,1436341419,,200
3a4478,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341419,,200
0dbcdc,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341431,,200
e1722b,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341442,,200
8815c5,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341452,,200
dfb644,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341457,,200
ffa4fd,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341458,,200
5dfc38,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341459,,200
8b51e3,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341459,,200
951f97,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341459,,200
0f182d,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341459,,200
de087d,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341460,,200
aa0d0f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341460,,200
4a333d,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90062094301701&lng=1.9037353992462158&nostand=RSE016,1436341508,,200
ffbca7,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341508,,200
26398d,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341540,,200
7b1e97,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90075580804783&lng=1.9041270017623901&nostand=RSE015,1436341550,,200
62760c,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341550,,200
84ecb6,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90072164227325&lng=1.9041283428668976&nostand=RSE016,1436341556,,200
383bff,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341556,,200
28bbce,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90068388007511&lng=1.9041337072849274&nostand=RSE017,1436341570,,200
d5b69a,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341570,,200
fa7a1d,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90065241155564&lng=1.9041350483894348&nostand=RSE018,1436341574,,200
e6d0ed,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341574,,200
a53698,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90062364032109&lng=1.9041404128074646&nostand=RSE019,1436341578,,200
da712f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436341578,,200
cc311f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436342022,,200
262930,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436342027,,200
6d0bfa,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436342065,,200
a82a00,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343067,,200
6c25e9,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343070,,200
899a3c,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90058767625542&lng=1.9041404128074646&nostand=RSE20,1436343084,,200
e7e1ca,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343084,,200
725c3c,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90055980408732&lng=1.904141753911972&nostand=RSE021,1436343089,,200
ba9c0c,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343089,,200
8dc9a4,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/save?lat=47.90052653728641&lng=1.9041484594345093&nostand=RSE022,1436343093,,200
487352,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343093,,200
02c2dc,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343141,,200
ffe8a0,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343259,,200
66e9ea,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343332,,200
fdc9c4,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343334,,200
3b208b,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343360,,200
e6bf3a,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343389,,200
578622,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343460,,200
8fc34f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343496,,200
9776e7,192.168.58.1,GET,http://ref.orleans.lo/list,1436343901,,200
70af80,192.168.58.1,GET,http://ref.orleans.lo/list,1436343902,,200
378fda,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436343906,,200
16b2ed,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/list,1436345065,,200
830d2a,192.168.58.1,GET,http://ref.orleans.lo/search?s=orle,1436346944,,500
df0d29,192.168.58.1,GET,http://ref.orleans.lo/search?s=orle,1436346960,,500
353f06,192.168.58.1,GET,http://ref.orleans.lo/search?s=orle,1436347008,,200
b4e007,192.168.58.1,GET,http://ref.orleans.lo/search?s=aca,1436347016,,200
516593,192.168.58.1,GET,http://ref.orleans.lo/search?s=aca,1436347049,,500
452b9a,192.168.58.1,GET,http://ref.orleans.lo/search?s=aca,1436347089,,500
543c82,192.168.58.1,GET,http://ref.orleans.lo/search?s=aca,1436347101,,200
3e087d,192.168.58.1,GET,http://ref.orleans.lo/search?s=aca,1436347131,,200
301e9f,192.168.58.1,GET,http://ref.orleans.lo/search?s=aca,1436347144,,200
247661,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347254,,200
26f246,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347285,,200
1344f6,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347297,,200
8bd61f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347316,,200
5763a1,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347351,,200
5dfef4,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347393,,200
ae0e82,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347444,,200
c5f432,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347445,,200
a39e02,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347445,,200
20fbe2,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347447,,200
833481,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347448,,200
490039,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347448,,200
f409ab,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347449,,200
f8bede,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347449,,200
685376,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search,1436347449,,200
a6ee1f,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search?s=aca,1436347512,,200
a72b46,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search?s=acad,1436347513,,200
e1277b,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search?s=acad%C3%A9,1436347516,,200
9fb999,192.168.58.1,GET,http://ref.orleans.lo/index_dev.php/search?s=acad%C3%A9m,1436347517,,200
